"","Nome","Posição","Clube","Preço","J","Média","Últ. Pont.","Variação","RB","G","A","SG","FS","FF","FD","FT","DD","DP","GC","CV","CA","PP","GS","FC","I","PE"
"156","Cazares","MEI","Atlético-MG","10,18",5,"4,12","3,10","0,40",4,0,2,0,1,7,6,0,0,0,0,0,1,0,0,5,0,14
"157","Ezequiel ","LAT","Cruzeiro","4,41",2,"4,10","0,00","0,00",5,0,0,1,3,0,0,0,0,0,0,0,1,0,0,4,0,6
"158","Arboleda","ZAG","São Paulo","10,43",5,"4,06","5,90","0,37",12,0,0,1,3,4,2,0,0,0,0,0,2,0,0,7,1,6
"159","Osmar Loss","TEC","Corinthians","11,50",1,"4,05","4,05","-1,47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"160","Mateus Vital","MEI","Corinthians","7,39",7,"4,05","11,70","1,70",6,1,1,0,10,1,3,0,0,0,0,0,0,0,0,2,1,5
"161","Enderson Moreira","TEC","América-MG","10,02",7,"4,03","0,76","-0,73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"162","Alison","MEI","Santos","9,00",5,"4,02","0,00","0,00",17,0,0,0,6,1,0,0,0,0,0,0,1,0,0,9,0,9
"163","Élber","MEI","Bahia","6,40",5,"4,02","8,10","1,25",5,1,1,0,9,0,4,0,0,0,0,0,2,0,0,3,0,14
"164","Nikão","MEI","Atlético-PR","11,91",6,"3,95","-0,80","-1,29",4,1,0,0,14,4,6,0,0,0,0,0,0,0,0,5,2,14
"165","Carlinhos","LAT","América-MG","12,58",4,"3,95","0,00","0,00",5,1,0,1,2,1,3,0,0,0,0,0,1,0,0,11,1,7
"166","Renato Chaves","ZAG","Fluminense","7,14",7,"3,94","0,70","-1,69",17,0,0,2,4,0,1,0,0,0,0,0,1,0,0,8,0,17
"167","Elton","MEI","Bahia","8,84",6,"3,93","4,00","0,56",20,0,1,0,1,4,1,0,0,0,0,0,1,0,0,22,0,11
"168","Gabriel","ATA","Santos","12,10",6,"3,90","2,90","0,28",5,2,0,0,11,9,2,0,0,0,0,0,1,0,0,11,4,19
"169","Marcinho","LAT","Botafogo","6,94",7,"3,90","2,10","0,06",12,0,3,0,3,3,1,0,0,0,0,0,1,0,0,5,0,21
"170","Tiago Alves","ZAG","Ceará","4,41",2,"3,85","0,00","0,00",2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
"171","Marcos Guilherme ","ATA","São Paulo","10,31",4,"3,85","0,00","0,00",8,0,0,0,3,3,2,0,0,0,0,0,0,0,0,3,1,3
"172","Cuéllar","MEI","Flamengo","9,43",6,"3,82","0,00","0,00",22,0,1,0,2,1,0,0,0,0,0,1,2,0,0,11,0,8
"173","Jhonny Lucas","MEI","Paraná","5,59",5,"3,80","3,20","0,57",12,1,0,0,6,3,3,0,0,0,0,0,2,0,0,18,0,10
"174","Lucas Veríssimo","ZAG","Santos","8,96",5,"3,78","0,00","0,00",10,0,0,1,5,1,1,0,0,0,0,0,1,0,0,2,1,7
"175","Fernando Diniz","TEC","Atlético-PR","9,90",7,"3,76","2,58","0,20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"176","Luan","ATA","América-MG","11,03",6,"3,75","0,30","-0,20",11,0,2,0,14,6,1,0,0,0,0,0,2,0,0,15,2,15
"177","Nico López","ATA","Internacional","13,72",5,"3,74","0,00","-0,35",1,2,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,8
"178","Bruno Alves","ZAG","São Paulo","9,75",6,"3,73","-3,80","-2,31",6,1,0,2,3,0,0,1,0,0,0,0,2,0,0,6,0,7
"179","Patric","LAT","Atlético-MG","6,25",5,"3,72","0,00","0,00",11,0,1,1,2,1,1,0,0,0,0,0,0,0,0,10,1,18
"180","Anderson","GOL","Bahia","3,55",2,"3,70","4,70","0,69",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"181","Carlos","ATA","Paraná","6,79",6,"3,70","5,00","1,33",5,1,0,0,10,4,4,0,0,0,0,0,1,0,0,6,2,1
"182","Juninho","MEI","Ceará","6,25",7,"3,69","1,80","-1,11",21,0,0,0,4,5,1,0,0,0,0,0,0,0,0,12,0,23
"183","Iago","LAT","Internacional","9,61",7,"3,69","0,90","-1,00",14,0,0,4,2,2,2,0,0,0,0,0,3,0,0,13,1,24
"184","Lucas Fernandes","ATA","Vitória","4,81",4,"3,68","-1,10","-0,81",1,1,0,0,8,1,0,1,0,0,0,0,0,0,0,1,0,7
"185","Dudu","ATA","Palmeiras","14,63",6,"3,67","4,50","0,26",5,1,1,0,12,5,5,0,0,0,0,0,3,0,0,4,1,20
"186","Dodô","LAT","Santos","10,88",6,"3,67","-0,20","-0,83",15,0,0,1,11,2,1,0,0,0,0,0,2,0,0,4,0,26
"187","Reinaldo","LAT","São Paulo","9,92",4,"3,67","2,60","0,02",10,0,0,1,5,2,1,0,0,0,0,0,1,0,0,10,0,12
"188","Jefferson","GOL","Botafogo","9,62",5,"3,66","2,70","0,65",0,0,1,0,1,0,0,0,8,0,0,0,0,0,5,0,0,4
"189","Madson","LAT","Grêmio","7,06",3,"3,63","0,00","0,00",2,0,0,1,3,2,1,0,0,0,0,0,0,0,0,1,0,3
"190","Gabriel","ZAG","Atlético-MG","7,25",7,"3,63","3,00","-0,77",10,0,0,2,8,1,2,1,0,0,1,0,0,0,0,6,0,6
"191","Éverson","GOL","Ceará","9,44",7,"3,60","7,00","1,65",0,0,0,1,0,0,0,0,15,0,0,0,1,0,11,1,0,1
"192","Desábato","MEI","Vasco","7,60",6,"3,57","0,90","0,10",17,0,1,0,5,1,0,0,0,0,0,1,0,0,0,7,0,13
"193","Rodrigo Lindoso","MEI","Botafogo","8,62",7,"3,53","3,40","0,47",5,2,0,0,11,5,2,0,0,0,0,0,1,0,0,8,1,14
"194","Canteros","MEI","Chapecoense","8,31",7,"3,53","5,20","0,65",12,1,1,0,7,1,1,1,0,0,0,0,0,0,0,8,0,36
"195","Marlon","LAT","Fluminense","4,85",4,"3,53","-0,80","-1,58",9,0,0,1,1,4,1,0,0,0,0,0,1,0,0,5,0,16
"196","Rafael Sobis","ATA","Cruzeiro","7,33",5,"3,52","8,30","1,50",5,0,0,0,1,10,2,0,0,0,0,0,0,0,0,1,0,1
"197","Wagner","MEI","Vasco","10,90",6,"3,52","-0,30","-1,47",5,2,0,0,9,3,4,0,0,0,0,0,3,0,0,7,2,12
"198","Luiz Antonio ","MEI","Chapecoense","6,40",1,"3,50","0,00","0,00",2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
"199","Bruno Silva","MEI","Cruzeiro","7,67",4,"3,50","8,00","1,61",4,1,0,0,1,6,1,0,0,0,0,0,1,0,0,6,0,5
"200","Alberto Valentim","TEC","Botafogo","8,87",7,"3,49","2,94","0,34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201","Jair Ventura","TEC","Santos","10,51",6,"3,49","2,05","0,07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"202","Renatinho","MEI","Botafogo","5,23",4,"3,45","0,00","0,00",8,0,0,0,5,2,3,0,0,0,0,0,1,0,0,3,0,8
"203","Thonny Anderson","MEI","Grêmio","4,42",2,"3,45","8,00","1,81",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"204","Hudson","MEI","São Paulo","8,50",6,"3,43","0,50","-0,74",19,0,0,0,6,5,1,0,0,0,0,0,3,0,0,13,0,12
"205","Sidão","GOL","São Paulo","10,41",7,"3,42","3,10","-0,49",0,0,0,3,0,0,0,0,9,0,0,0,2,0,6,0,0,7
"206","Rogério Micale","TEC","Paraná","6,35",7,"3,42","4,73","0,21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"207","Robinho","ATA","Fluminense","5,19",4,"3,42","4,40","0,71",2,0,1,0,1,4,1,1,0,0,0,0,0,0,0,2,0,4
"208","Douglas","ZAG","Chapecoense","7,26",7,"3,41","3,00","0,04",14,0,0,1,6,3,0,0,0,0,0,0,1,0,0,8,0,5
"209","Rafinha","MEI","Cruzeiro","8,33",3,"3,40","0,00","0,00",4,0,1,0,5,0,1,0,0,0,0,0,0,0,0,4,2,5
"210","Henrique","ZAG","Corinthians","8,89",7,"3,37","0,20","-0,09",2,1,0,2,8,1,0,0,0,0,0,0,0,0,0,2,0,4
"211","Aderlan","LAT","América-MG","2,25",3,"3,37","-2,90","-1,87",9,0,0,1,2,1,0,0,0,0,0,0,2,0,0,7,0,9
"212","Mena","LAT","Bahia","8,40",2,"3,35","7,30","1,30",2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6
"213","Rhayner","ATA","Vitória","8,73",7,"3,31","-1,40","-1,28",14,0,1,0,13,4,2,1,0,0,0,0,3,0,0,13,0,18
"214","Anderson Martins","ZAG","São Paulo","7,30",2,"3,30","0,00","0,00",5,0,0,1,2,1,0,0,0,0,0,1,0,0,0,3,0,4
"215","Moisés","LAT","Botafogo","6,58",2,"3,30","6,90","1,52",4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,3
"216","Edenílson","MEI","Internacional","9,08",5,"3,28","-0,20","-0,80",7,0,2,0,4,2,0,0,0,0,0,0,1,0,0,3,0,14
"217","Jadson","MEI","Fluminense","8,97",7,"3,27","3,70","-0,55",16,0,1,0,9,4,3,0,0,0,0,0,2,0,0,16,0,18
"218","João Ricardo","GOL","América-MG","5,87",3,"3,27","0,00","0,00",0,0,0,1,0,0,0,0,6,0,0,0,0,0,6,0,0,4
"219","Walisson Maia","ZAG","Vitória","5,06",2,"3,25","0,00","0,00",7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,5
"220","Edimar","LAT","São Paulo","4,14",3,"3,23","0,00","0,00",1,0,0,2,1,1,0,0,0,0,0,0,1,0,0,1,0,2
"221","Gilson Kleina","TEC","Chapecoense","6,92",7,"3,22","3,42","0,39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"222","Luiz Otávio","ZAG","Ceará","7,38",7,"3,20","0,70","-0,17",15,0,0,1,4,1,0,0,0,0,0,0,2,0,0,3,0,8
"223","Brenner","ATA","Botafogo","6,36",6,"3,20","0,00","0,00",2,1,0,0,13,4,3,0,0,0,0,0,0,0,0,4,2,7
"224","Rafael Marques","ATA","Sport","4,29",4,"3,17","10,50","2,27",2,1,0,0,3,2,1,0,0,0,0,0,0,0,0,4,0,2
"225","Lucas Fonseca","ZAG","Bahia","7,86",6,"3,15","6,60","1,27",4,0,0,3,6,0,1,1,0,0,0,0,2,0,0,4,0,11
"226","Elton","ATA","Ceará","5,30",5,"3,14","-3,80","-1,47",3,1,1,0,4,4,4,0,0,0,0,0,1,0,0,15,1,6
"227","Éderson","ATA","Atlético-PR","8,10",3,"3,13","0,00","0,00",2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,3
"228","Liziero","LAT","São Paulo","4,92",5,"3,10","0,70","-0,64",5,0,0,2,6,1,0,0,0,0,0,0,1,0,0,4,0,6
"229","Eduardo Sasha","ATA","Santos","8,21",6,"3,03","2,20","0,31",2,0,3,0,12,4,1,0,0,0,0,0,0,0,0,8,4,14
"230","Ariel Cabral","MEI","Cruzeiro","5,81",3,"3,03","0,00","0,00",8,0,0,0,3,1,0,0,0,0,0,0,1,0,0,4,0,4
"231","Henrique","MEI","Cruzeiro","9,80",5,"3,02","2,00","-0,15",12,0,0,0,4,3,1,0,0,0,0,0,2,0,0,6,0,5
"232","Everton Felipe","MEI","Sport","5,53",5,"3,02","0,00","0,00",4,1,0,0,6,1,3,0,0,0,0,0,0,0,0,3,0,16
"233","Ralf","MEI","Corinthians","8,96",1,"3,00","0,00","0,00",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"234","Ezequiel","ATA","Botafogo","4,93",3,"3,00","0,00","-1,07",2,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1
"235","Luiz Otávio ","ZAG","Chapecoense","5,09",2,"3,00","0,00","0,00",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1
"236","Bruno Pacheco","LAT","Chapecoense","5,49",6,"2,98","2,70","-0,02",12,0,0,1,12,2,0,0,0,0,0,0,3,0,0,8,0,9
"237","Denilson","ATA","Vitória","10,04",6,"2,97","8,20","1,47",3,2,0,0,3,5,1,0,0,0,0,0,0,0,0,11,3,8
"238","Rafael Pereira","ZAG","Ceará","5,02",2,"2,95","6,50","1,50",4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"239","Régis","LAT","São Paulo","6,83",5,"2,90","0,00","0,00",8,0,0,2,1,1,1,0,0,0,0,0,2,0,0,6,0,10
"240","Mansur","LAT","Paraná","5,65",5,"2,90","5,90","0,77",6,0,0,2,4,1,2,1,0,0,0,1,0,0,0,10,0,9
"241","Lucas Fernandes","MEI","São Paulo","4,79",2,"2,90","0,00","0,00",2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,2,0,4
"242","Elicarlos","MEI","Chapecoense","4,94",4,"2,88","5,60","0,59",7,0,0,0,8,3,1,0,0,0,0,0,1,0,0,5,0,7
"243","Neto Moura","MEI","Sport","5,04",6,"2,88","3,70","-0,09",10,0,0,0,7,3,3,0,0,0,0,0,1,0,0,8,0,4
"244","Lucas","LAT","Vitória","6,16",3,"2,87","3,50","0,23",5,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,9
"245","Pablo Dyego","ATA","Fluminense","4,64",5,"2,86","0,00","0,00",1,1,0,0,8,3,1,0,0,0,0,0,0,0,0,2,0,6
"246","Zé Ricardo","TEC","Vasco","8,63",6,"2,86","-0,46","-0,51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"247","Rodrygo","ATA","Santos","9,62",6,"2,83","1,30","0,44",3,2,0,0,9,2,2,0,0,0,0,0,0,0,0,12,0,20
"248","Yago","MEI","Vitória","9,23",5,"2,82","-2,50","-1,74",9,1,0,0,8,3,2,0,0,0,0,0,3,0,0,8,1,19
"249","Matheus Ferraz","ZAG","América-MG","4,81",3,"2,77","-2,30","-1,51",5,0,0,1,2,0,0,0,0,0,0,0,1,0,0,4,0,4
"250","Edu Dracena","ZAG","Palmeiras","6,40",5,"2,76","-0,30","-0,99",4,0,0,2,4,0,0,0,0,0,0,0,1,0,0,2,0,4
"251","Claudio Winck","LAT","Sport","3,96",6,"2,75","2,00","0,28",5,1,0,1,8,2,2,0,0,0,0,0,1,0,0,11,0,15
"252","Matheus Rossetto","MEI","Atlético-PR","10,64",6,"2,75","3,10","0,86",11,1,0,0,2,2,0,0,0,0,0,0,1,0,0,5,2,17
"253","Rafael Carioca","LAT","Ceará","4,87",5,"2,72","0,00","0,00",10,0,0,1,4,3,3,0,0,0,0,0,3,0,0,8,1,13
"254","Vagner Mancini","TEC","Vitória","6,85",7,"2,71","2,02","-0,26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"255","Manoel","ZAG","Cruzeiro","4,94",2,"2,70","0,00","0,00",1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,1,2
"256","Thiago Martins","ZAG","Palmeiras","5,30",2,"2,70","0,00","0,00",0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,0,2
"257","Pachu","ATA","Botafogo","2,55",1,"2,70","0,00","0,00",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"258","Ibañez","ZAG","Fluminense","5,99",1,"2,70","0,00","0,00",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"259","Everson","ZAG","Bahia","4,01",4,"2,67","0,00","0,00",4,0,0,1,2,2,0,1,0,0,0,0,1,0,0,2,1,8
"260","Kieza","ATA","Botafogo","5,83",7,"2,65","7,90","1,82",4,2,0,0,2,1,1,0,0,0,0,0,0,0,0,7,3,5
"261","Daniel Guedes ","LAT","Santos","7,38",4,"2,65","-0,60","-1,31",6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,8
"262","Marcelo Hermes","LAT","Cruzeiro","4,57",3,"2,63","0,00","0,00",5,0,0,1,3,3,0,0,0,0,0,0,1,0,0,4,0,15
"263","Jucilei","MEI","São Paulo","6,96",6,"2,62","1,10","-0,12",15,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11,0,16
"264","Wellington Paulista","ATA","Chapecoense","10,02",6,"2,62","2,50","0,36",4,2,0,0,9,9,0,0,0,0,0,0,4,0,0,10,4,10
"265","Juan","ZAG","Flamengo","7,20",3,"2,60","0,00","0,00",2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5
"266","Renê Júnior","MEI","Corinthians","6,70",2,"2,60","0,00","0,00",4,0,0,0,4,1,0,0,0,0,0,0,0,0,0,6,0,2
"267","Leonardo Valencia","MEI","Botafogo","6,46",5,"2,56","0,20","-1,01",2,0,0,0,8,3,3,1,0,0,0,0,0,0,0,1,0,9
"268","Thiago Heleno","ZAG","Atlético-PR","8,96",4,"2,55","4,70","1,22",5,0,0,2,5,0,0,0,0,0,1,0,0,0,0,6,0,6
"269","Pavez","MEI","Atlético-PR","6,24",6,"2,55","0,00","0,00",11,0,0,0,4,0,1,0,0,0,0,0,0,0,0,4,0,8
"270","Messias","ZAG","América-MG","8,24",7,"2,54","3,40","0,18",8,0,0,2,4,1,1,0,0,0,0,0,0,0,0,8,0,14
"271","Gum","ZAG","Fluminense","5,28",6,"2,50","1,50","-0,32",3,0,1,2,1,1,0,0,0,0,0,0,0,0,0,5,0,11
"272","Victor Ferraz","LAT","Santos","8,54",2,"2,50","0,00","0,00",4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4
"273","Willian Farias","MEI","Vitória","4,99",5,"2,50","0,00","0,00",10,0,0,0,3,2,1,0,0,0,0,0,1,0,0,6,0,6
"274","Valdo","ZAG","Ceará","6,17",6,"2,50","0,50","-0,51",6,0,0,1,3,2,0,0,0,0,0,0,0,0,0,3,0,2
"275","Elias","GOL","Vitória","3,91",2,"2,50","4,00","0,73",0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0
"276","Bruno Guimarães","MEI","Atlético-PR","5,71",5,"2,48","0,00","-0,45",7,0,0,0,23,0,0,0,0,0,0,0,2,0,0,7,0,7
"277","Fábio Santos","LAT","Atlético-MG","5,78",7,"2,45","3,50","-0,21",9,0,0,2,9,2,0,0,0,0,0,0,2,0,0,7,1,15
"278","Paulão","ZAG","Vasco","5,71",3,"2,43","0,00","0,00",5,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1,5
"279","Vanderlei","GOL","Santos","15,36",6,"2,40","3,70","0,73",0,0,0,1,2,0,0,0,9,0,0,0,0,0,9,0,0,2
"280","Henrique","LAT","Vasco","6,55",5,"2,40","0,00","0,00",9,0,0,0,13,1,1,0,0,0,0,0,2,0,0,5,1,10
"281","Thaciano","MEI","Grêmio","2,06",1,"2,40","2,40","0,06",0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0
"282","Raniel","ATA","Cruzeiro","6,24",5,"2,40","5,50","1,08",4,0,1,0,7,3,1,0,0,0,0,0,0,0,0,10,1,2
"283","Wescley","MEI","Ceará","4,21",7,"2,38","-1,80","-1,83",4,2,0,0,3,4,2,0,0,0,0,0,1,0,0,12,1,13
"284","Jori","GOL","América-MG","7,74",4,"2,38","-3,30","-2,00",0,0,0,1,1,0,0,0,6,0,0,0,0,0,6,1,0,5
"285","Gregore","MEI","Bahia","6,52",7,"2,37","0,10","-0,13",23,0,0,0,7,2,2,0,0,0,0,0,2,0,0,35,0,13
"286","Apodi","LAT","Chapecoense","5,72",7,"2,35","-0,80","-0,23",10,0,1,1,5,3,0,0,0,0,0,0,0,0,0,16,0,18
"287","Raul Prata","LAT","Sport","7,35",4,"2,32","-6,10","-2,89",11,0,0,0,3,1,0,0,0,0,0,1,0,0,0,3,0,10
"288","Pedro Botelho","LAT","Vitória","5,35",4,"2,28","0,00","0,00",4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,14
"289","Ricardinho","MEI","Ceará","4,43",5,"2,28","-1,70","-1,21",9,0,0,0,6,1,1,0,0,0,0,0,0,0,0,6,1,12
"290","Mantuan","LAT","Corinthians","3,10",5,"2,28","1,10","0,00",8,0,0,1,6,1,0,0,0,0,0,0,1,0,0,7,0,13
"291","Guerra","MEI","Palmeiras","7,89",4,"2,23","0,90","-0,14",2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,5,0,7
"292","Régis","MEI","Bahia","5,11",7,"2,19","9,60","2,19",5,1,0,0,5,2,0,1,0,0,0,0,1,0,0,4,0,11
"293","Guilherme","ATA","Chapecoense","4,98",5,"2,16","0,00","0,00",2,1,0,0,4,2,1,0,0,0,0,0,0,0,0,4,0,10
"294","Luan Peres ","ZAG","Fluminense","5,21",4,"2,15","0,60","-0,76",3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,6,0,3
"295","Diego","MEI","Flamengo","8,23",5,"2,12","0,60","-0,53",4,1,0,0,20,4,0,0,0,0,0,0,2,0,0,9,6,17
"296","Frazan","ZAG","Fluminense","3,74",4,"2,12","0,00","0,00",3,0,0,1,2,0,1,0,0,0,0,0,0,0,0,4,0,4
"297","Matheus Pereira","MEI","Paraná","4,39",2,"2,05","0,00","0,00",3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7
"298","Danilo","MEI","Corinthians","3,53",1,"2,00","0,00","0,00",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"299","Júlio César","GOL","Fluminense","3,76",7,"2,00","4,50","-0,37",0,0,0,2,1,0,0,0,7,0,0,0,1,0,7,0,0,5
"300","Emerson Sheik","ATA","Corinthians","7,41",4,"1,98","0,00","0,00",0,0,1,0,7,0,1,0,0,0,0,0,0,0,0,3,0,1
"301","Rafael Lima","ZAG","América-MG","6,80",4,"1,97","0,00","0,00",4,0,0,1,1,2,0,0,0,0,0,0,1,0,0,1,0,9
"302","Gabriel Dias","MEI","Internacional","4,24",4,"1,97","0,00","0,00",5,0,0,0,6,1,0,0,0,0,0,0,0,0,0,5,0,3
"303","Vinicius","ATA","Chapecoense","4,34",2,"1,95","0,00","0,00",1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,0,3
"304","Ronaldo Alves","ZAG","Sport","5,45",6,"1,95","2,40","0,19",5,0,0,1,7,2,1,0,0,0,0,0,1,0,0,5,1,7
"305","Valdívia","MEI","São Paulo","6,52",4,"1,95","3,20","0,22",5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,4
"306","Aylon","ATA","América-MG","6,67",5,"1,94","0,00","0,00",4,0,0,0,8,6,1,1,0,0,0,0,1,0,0,8,3,6
"307","Leonardo Silva","ZAG","Atlético-MG","9,37",1,"1,90","0,00","0,00",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
"308","Marcos Vinícius","MEI","Botafogo","4,24",2,"1,90","0,00","0,00",2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,5
"309","Michel ","MEI","Grêmio","4,70",2,"1,90","0,00","0,00",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"310","Guilherme","MEI","Atlético-PR","7,24",6,"1,90","-0,90","-1,16",7,0,0,0,11,6,1,0,0,0,0,0,1,0,0,7,0,17
"311","Juan Alano","MEI","Internacional","2,20",3,"1,90","1,20","-0,02",4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0
"312","David Braz","ZAG","Santos","8,51",5,"1,88","-0,30","-0,43",7,0,0,1,2,1,0,0,0,0,0,0,2,0,0,3,0,8
