"","Nome","Posição","Clube","Preço","J","Média","Últ. Pont.","Variação","RB","G","A","SG","FS","FF","FD","FT","DD","DP","GC","CV","CA","PP","GS","FC","I","PE"
"313","Zé Ivaldo","ZAG","Atlético-PR","3,43",7,"1,87","5,10","1,32",4,0,0,3,5,2,1,0,0,0,0,0,2,0,0,9,1,14
"314","Leandro Damião","ATA","Internacional","7,69",6,"1,83","9,20","2,14",1,1,0,0,8,9,6,0,0,0,0,0,3,0,0,11,3,13
"315","Uillian Correia","MEI","Vitória","5,00",4,"1,83","0,00","0,00",7,0,0,0,1,1,4,0,0,0,0,0,1,0,0,8,0,11
"316","Werley","ZAG","Vasco","5,36",5,"1,82","0,00","0,00",9,0,0,0,4,2,2,0,0,0,1,0,0,0,0,6,0,8
"317","Igor Rabello","ZAG","Botafogo","9,44",7,"1,82","0,60","-0,24",9,1,0,0,6,2,1,0,0,0,1,0,1,0,0,4,1,17
"318","Henrique Dourado","ATA","Flamengo","11,63",7,"1,80","-1,00","-0,44",1,2,0,0,11,3,0,0,0,0,0,0,2,0,0,10,4,6
"319","Arthur Gomes","ATA","Santos","3,63",4,"1,80","0,00","0,00",1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
"320","Jorginho","TEC","Ceará","4,79",1,"1,77","1,77","-0,56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"321","Gabriel","MEI","Sport","4,62",6,"1,75","0,20","-0,66",3,0,0,0,12,2,4,0,0,0,0,0,1,0,0,4,0,8
"322","Alex Santana","MEI","Paraná","2,56",2,"1,75","0,00","0,00",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"323","Léo Itaperuna","ATA","Paraná","3,79",5,"1,74","3,00","0,63",2,0,1,0,5,2,0,0,0,0,0,0,0,0,0,5,0,3
"324","Paulo Victor","GOL","Grêmio","6,92",1,"1,70","0,00","0,00",0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1
"325","Tréllez","ATA","São Paulo","5,68",5,"1,70","-1,30","-0,38",0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,4,0,5
"326","Andrigo","MEI","Sport","5,60",3,"1,70","0,00","0,00",3,0,0,0,2,2,2,0,0,0,0,0,0,0,0,3,1,8
"327","Gustavo Bochecha","MEI","Botafogo","4,17",5,"1,70","0,90","0,09",8,0,0,0,10,2,0,0,0,0,0,0,2,0,0,5,0,12
"328","Caio Henrique","MEI","Paraná","3,59",7,"1,70","1,50","0,29",4,0,1,0,5,7,2,0,0,0,0,0,0,0,0,7,2,17
"329","Jadson","MEI","Corinthians","7,42",4,"1,65","3,50","0,44",2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,3,0,8
"330","Allione","MEI","Bahia","4,68",3,"1,63","5,00","0,29",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"331","Amaral","MEI","Chapecoense","4,43",7,"1,62","0,70","-0,47",13,0,0,0,2,1,1,0,0,0,0,0,1,0,0,13,0,9
"332","Caíque","GOL","Vitória","3,50",5,"1,62","0,00","0,00",0,0,0,0,1,0,0,0,8,1,0,0,1,0,10,1,0,3
"333","André Lima","ATA","Vitória","4,70",3,"1,60","-0,50","0,17",0,1,0,0,2,0,1,0,0,0,0,0,1,0,0,3,2,3
"334","Camacho","MEI","Atlético-PR","4,20",6,"1,60","-0,30","-0,50",13,0,0,0,4,1,1,0,0,0,0,1,0,0,0,7,0,18
"335","Renan Lodi","LAT","Atlético-PR","2,47",3,"1,60","0,00","0,00",1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,0,0
"336","Arnaldo","LAT","Ceará","4,42",4,"1,57","0,00","0,00",4,0,0,1,3,0,0,0,0,0,0,0,1,0,0,3,0,9
"337","Geuvânio","ATA","Flamengo","5,03",3,"1,50","0,00","0,00",4,0,1,0,1,1,1,0,0,0,0,0,2,0,0,6,1,5
"338","Moisés","MEI","Palmeiras","5,68",4,"1,50","0,00","0,00",5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,6
"339","Lucas Lima","MEI","Palmeiras","6,35",7,"1,50","-1,70","-1,51",8,0,1,0,7,3,0,1,0,0,0,0,2,0,0,15,0,13
"340","Diego","ATA","Paraná","4,48",1,"1,50","0,00","0,00",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"341","Jailson","MEI","Grêmio","4,40",4,"1,48","3,60","0,63",5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,7
"342","Evander","MEI","Vasco","5,68",3,"1,47","0,00","0,00",4,0,0,0,1,3,0,0,0,0,0,0,1,0,0,2,0,5
"343","Willian Arão","MEI","Flamengo","4,58",2,"1,45","0,00","0,00",6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,7
"344","André","ATA","Grêmio","8,02",7,"1,42","-0,10","-0,18",3,2,0,0,10,5,3,0,0,0,0,0,2,0,0,19,8,19
"345","Márcio Araújo","MEI","Chapecoense","3,13",6,"1,42","2,50","0,13",8,0,0,0,6,1,0,0,0,0,0,0,1,0,0,4,0,11
"346","Robinho","MEI","Cruzeiro","5,28",7,"1,40","0,80","-0,18",11,0,0,0,9,3,1,0,0,0,0,0,2,0,0,5,1,26
"347","Jesiel","ZAG","Paraná","3,37",5,"1,40","0,00","0,00",8,0,0,0,1,1,0,0,0,0,0,0,1,0,0,5,0,6
"348","Roger","ATA","Corinthians","5,06",4,"1,37","-0,30","-0,93",1,1,0,0,1,4,0,0,0,0,0,0,0,0,0,10,3,4
"349","Renato","MEI","Santos","6,83",2,"1,30","0,90","-0,19",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"350","Ribamar","ATA","Atlético-PR","4,48",3,"1,30","0,00","0,00",0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,2,1,2
"351","Jandrei","GOL","Chapecoense","3,97",7,"1,29","-3,00","-0,54",1,0,0,1,2,0,0,0,11,0,0,0,0,0,15,0,0,5
"352","Lima","MEI","Grêmio","1,92",4,"1,27","1,50","-0,14",2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,1
"353","Edílson","LAT","Cruzeiro","7,42",2,"1,25","2,10","-1,81",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,5
"354","Júnior Brumado","ATA","Bahia","2,76",6,"1,25","-3,10","-1,25",4,1,0,0,6,3,0,0,0,0,0,0,2,0,0,10,4,3
"355","Wanderson","ZAG","Atlético-PR","4,07",2,"1,25","3,60","0,73",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,5
"356","Zé Ricardo","MEI","América-MG","1,46",3,"1,23","0,00","0,00",2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,3
"357","Carlos Eduardo","MEI","Paraná","4,01",2,"1,20","0,00","-1,09",1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3
"358","Douglas Coutinho ","ATA","Ceará","4,76",1,"1,20","1,20","-1,24",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"359","Pará","LAT","Flamengo","3,10",2,"1,15","0,00","0,00",2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,4
"360","Michel Bastos","MEI","Sport","3,94",1,"1,10","0,00","0,00",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
"361","Jeferson","LAT","Vitória","3,66",6,"1,07","-0,60","-0,25",6,0,1,0,3,1,1,0,0,0,0,0,2,0,0,6,1,12
"362","Arthur","ATA","Ceará","4,36",4,"1,07","0,00","0,00",2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,0,4
"363","Marco Antônio","MEI","Bahia","1,89",2,"1,05","0,00","0,00",2,0,0,0,4,1,0,0,0,0,0,0,1,0,0,1,0,4
"364","Rafael Thyere","ZAG","Chapecoense","2,47",6,"1,02","3,20","0,79",7,0,0,1,3,0,0,0,0,0,0,0,3,0,0,4,1,8
"365","Hyuri","ATA","Ceará","3,32",3,"1,00","3,80","0,86",2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3,1,2
"366","Pepê","ATA","Grêmio","2,30",2,"1,00","0,00","0,00",3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3,0,1
"367","Raphael Veiga","MEI","Atlético-PR","5,23",5,"0,98","0,00","-0,20",0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7
"368","Fabrício","MEI","Sport","2,56",2,"0,95","0,00","0,00",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2
"369","Matheus Alessandro","ATA","Fluminense","2,88",2,"0,95","0,00","0,00",1,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1
"370","Carlos Henrique","ATA","Sport","2,70",5,"0,94","0,00","-0,78",0,1,0,0,4,1,1,0,0,0,0,0,1,0,0,3,4,6
"371","Leandro Vilela","MEI","Paraná","3,45",4,"0,92","0,90","0,09",6,0,0,0,5,2,0,0,0,0,0,0,2,0,0,6,0,8
"372","Lucho González","MEI","Atlético-PR","4,67",5,"0,90","0,70","-0,23",8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,16
"373","Eder Luis","ATA","Ceará","3,76",2,"0,90","0,00","0,00",0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1
"374","Diego Pituca","MEI","Santos","1,28",4,"0,88","3,00","0,55",4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0
"375","Thiago Neves","MEI","Cruzeiro","9,94",4,"0,85","2,70","-0,62",1,0,0,0,3,2,4,0,0,0,0,0,0,0,0,2,1,15
"376","Rafael Galhardo","LAT","Vasco","2,76",6,"0,85","-1,50","-0,62",5,0,0,0,7,4,2,0,0,0,0,0,1,0,0,6,1,20
"377","Nathan","ZAG","Fluminense","2,56",2,"0,85","-1,50","-1,05",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1
"378","William Pottker","ATA","Internacional","2,47",6,"0,82","1,50","-0,11",5,0,0,0,12,5,3,0,0,0,0,1,1,0,0,7,3,14
"379","Júnior Santos","ATA","Chapecoense","0,97",1,"0,80","0,00","0,00",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
"380","Ernando","ZAG","Sport","3,73",7,"0,78","0,20","0,08",4,0,0,1,4,0,0,0,0,0,0,0,2,0,0,4,0,5
"381","Cícero","MEI","Grêmio","4,81",5,"0,78","1,10","0,07",1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,7
"382","Ramon","ZAG","Vitória","2,37",5,"0,78","0,20","-0,52",6,0,0,0,3,2,0,0,0,0,0,0,2,0,0,6,0,4
"383","Magrão","GOL","Sport","7,66",3,"0,77","5,70","1,42",0,0,0,0,1,0,0,0,2,1,0,0,0,0,5,0,0,4
"384","Flávio","MEI","Bahia","2,49",2,"0,75","1,50","0,29",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"385","D'Alessandro","MEI","Internacional","6,68",4,"0,72","0,00","0,00",1,0,0,0,6,3,1,0,0,0,0,0,0,0,0,1,1,14
"386","Guilherme Costa","MEI","Vitória","2,25",4,"0,70","0,00","0,00",2,0,0,0,8,0,0,0,0,0,0,0,1,0,0,2,0,4
"387","Kayke","ATA","Bahia","4,53",1,"0,70","0,00","0,00",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"388","Vecchio","MEI","Santos","5,26",1,"0,70","0,00","0,00",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"389","Ferreira","MEI","Sport","3,27",2,"0,70","0,00","0,00",3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
"390","Jean Lucas","MEI","Flamengo","1,43",5,"0,70","0,00","-0,45",2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0
"391","Felipe Azevedo","ATA","Ceará","4,00",7,"0,69","0,50","0,12",5,0,0,0,6,2,1,0,0,0,0,0,0,0,0,8,0,15
"392","Pedrinho","MEI","Corinthians","2,22",6,"0,63","0,00","-0,02",3,0,0,0,9,2,2,0,0,0,0,0,1,0,0,5,1,14
"393","Matheus Galdezani","MEI","Atlético-MG","3,54",4,"0,62","0,00","0,00",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1
"394","Bruno Henrique","ATA","Santos","10,42",2,"0,60","1,00","-2,33",0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,2
"395","Klaus","ZAG","Internacional","2,61",2,"0,60","0,50","-0,50",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
"396","Maycon","MEI","Corinthians","2,83",6,"0,60","-3,80","-1,25",8,0,0,0,2,1,4,0,0,0,0,0,3,0,0,9,0,15
"397","Vitor Feijão","ATA","Paraná","2,62",3,"0,57","0,00","0,00",1,0,0,0,3,1,1,0,0,0,0,0,1,0,0,2,0,1
"398","Douglas Friedrich","GOL","Bahia","2,36",6,"0,52","0,00","0,00",0,0,0,2,2,0,0,0,6,0,1,0,1,0,9,0,0,3
"399","Marcelo Oliveira","LAT","Grêmio","2,98",2,"0,50","0,00","0,00",3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0
"400","Gustavo Henrique","ZAG","Santos","3,50",2,"0,50","-0,50","-0,52",2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,6
"401","Vitor Bueno","MEI","Santos","5,23",4,"0,50","0,00","0,00",2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3,0,7
"402","Tchê Tchê","MEI","Palmeiras","5,93",1,"0,50","0,00","0,00",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"403","Vitinho","LAT","Cruzeiro","0,95",1,"0,50","0,00","0,00",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"404","Douglas","MEI","Fluminense","3,04",2,"0,50","0,00","0,00",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"405","Ramiro","MEI","Grêmio","4,49",5,"0,48","-2,40","-0,95",8,0,0,0,8,2,1,0,0,0,0,0,4,0,0,11,1,8
"406","Maicosuel","MEI","Grêmio","2,92",3,"0,47","0,00","0,00",0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1
"407","Alerrandro","ATA","Atlético-MG","0,96",3,"0,43","0,60","0,19",1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,1
"408","Lucas Romero","MEI","Cruzeiro","3,80",5,"0,42","-0,50","-0,16",5,0,0,0,3,0,1,0,0,0,0,0,0,0,0,8,1,12
"409","Luiz Fernando ","MEI","Botafogo","3,48",4,"0,42","1,60","0,28",2,0,0,0,7,4,0,0,0,0,0,0,2,0,0,2,3,5
"410","Marlos","ATA","Flamengo","3,69",3,"0,40","0,00","0,00",3,0,0,0,4,0,0,0,0,0,0,0,1,0,0,4,2,1
"411","Lincoln","ATA","Flamengo","2,59",2,"0,35","0,00","0,00",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"412","Yuri Alberto","ATA","Santos","2,36",2,"0,35","1,20","0,28",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"413","Felipe Melo","MEI","Palmeiras","2,64",6,"0,33","-1,20","-0,83",9,0,0,0,2,3,1,0,0,0,0,0,3,0,0,10,0,17
"414","Júnior Dutra","ATA","Corinthians","4,92",3,"0,33","0,70","-0,01",2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,5
"415","Rayan","ZAG","Paraná","2,05",4,"0,32","0,00","0,00",1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,2,2,5
"416","Samuel Xavier","LAT","Ceará","3,41",2,"0,30","-1,90","-0,87",3,0,0,0,4,0,0,0,0,0,0,0,1,0,0,3,0,8
"417","Fabrício","LAT","Vasco","3,80",1,"0,30","0,30","-1,20",2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,4
"418","Luan Viana","ATA","Paraná","1,51",1,"0,30","0,00","0,00",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"419","Aderllan","ZAG","Vitória","1,51",2,"0,30","2,50","0,60",1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,3
"420","Judivan ","ATA","América-MG","2,00",3,"0,27","0,00","-0,16",0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,1
"421","Bruno Silva","ATA","Chapecoense","0,76",3,"0,27","-0,30","-0,04",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4
"422","Richard","GOL","Paraná","4,18",2,"0,25","0,00","0,00",0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0,0,0
"423","Wesley Dias","MEI","Paraná","1,50",4,"0,25","0,00","0,00",3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,0,10
"424","Wellington","MEI","Vasco","2,85",3,"0,23","0,00","0,00",2,0,0,0,1,2,2,0,0,0,0,0,2,0,0,2,0,6
"425","Copete","ATA","Santos","5,93",2,"0,20","0,00","0,00",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2
"426","Zezinho","MEI","Paraná","4,47",1,"0,20","0,00","0,00",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"427","Douglas Grolli","ZAG","Bahia","2,89",1,"0,20","0,00","0,00",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"428","José Welison","MEI","Vitória","2,63",5,"0,20","1,00","0,01",7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12,0,16
"429","Bill","ATA","Atlético-PR","1,56",1,"0,20","0,00","0,00",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
"430","Reina","MEI","Ceará","2,22",2,"0,15","0,00","0,00",0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,3
"431","Vinícius","MEI","Bahia","3,78",7,"0,13","-0,60","-0,50",1,0,0,0,3,5,2,0,0,0,0,0,0,0,0,5,0,20
"432","Rodrigo Pimpão","ATA","Botafogo","3,63",4,"0,10","0,00","0,00",2,0,0,0,6,1,0,0,0,0,0,0,1,0,0,4,0,8
"433","Rildo","ATA","Vasco","2,99",2,"0,10","0,00","0,00",0,0,0,0,8,2,0,0,0,0,0,0,1,0,0,1,1,8
"434","Nenén","MEI","Chapecoense","2,08",2,"0,10","0,00","0,00",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1
"435","Nadson","MEI","Chapecoense","1,61",3,"0,07","0,60","-0,23",1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,6
"436","Renan","GOL","Ceará","4,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"437","Fernando Prass","GOL","Palmeiras","12,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"438","Durval","ZAG","Sport","6,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"439","Fred","ATA","Cruzeiro","16,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"440","Ramon","LAT","Vasco","10,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"441","Wellington Silva","ATA","Internacional","2,83",1,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"442","Marcelo Mattos","MEI","Vasco","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"443","Neto","ZAG","Chapecoense","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"444","Giovanni","GOL","Atlético-MG","6,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"445","Vladimir","GOL","Santos","6,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"446","Fernando Henrique","GOL","Ceará","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"447","Jackson Caucaia","MEI","Ceará","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"448","Romulo","MEI","Flamengo","2,99",1,"0,00","0,00","-1,01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"449","Ederson","MEI","Flamengo","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"450","Marllon","ZAG","Corinthians","7,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"451","Seijas","MEI","Internacional","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"452","Jackson","ZAG","Bahia","4,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"453","Gabriel","ZAG","Grêmio","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"454","Bruno Grassi","GOL","Grêmio","4,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"455","Arouca","MEI","Atlético-MG","4,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"456","Felipe Alves","GOL","Atlético-PR","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"457","Hernane","ATA","Grêmio","5,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"458","João Paulo","MEI","Botafogo","10,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"459","Bruno Pires","ZAG","Ceará","4,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"460","Nilton","MEI","Bahia","7,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"461","David","MEI","América-MG","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"462","Douglas","MEI","Grêmio","7,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"463","Dudu Cearense","MEI","Botafogo","4,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"464","Vilson","ZAG","Corinthians","4,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"465","Danilo Silva","ZAG","Internacional","5,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"466","Pedro Ken","MEI","Ceará","5,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"467","Bruno","LAT","São Paulo","4,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"468","Kanu","ZAG","Vitória","1,89",6,"0,00","0,00","0,00",8,0,0,0,0,1,0,0,0,0,0,0,3,0,0,9,1,6
"469","Luis Ricardo","LAT","Botafogo","4,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"470","Uendel","LAT","Internacional","6,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"471","Jean","LAT","Palmeiras","7,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"472","Rodolfo","GOL","Fluminense","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
